,gene_name,0528 cell,0528 EV,0618 EV,0622 EV,0618 cell,0622 cell
2999,SLC2A1,2104938.2843,3214010.0581,2451069.1476,3806211.0198,2594225.0924,2335360.9463
3000,SLC2A6,3803071.895,1047806.043,999673.4381,741802.7074,4021272.559,3403670.972
3001,SLC30A1,745449.0019,867596.0545,736299.2565,774919.2614,745400.5086000001,791665.0508999999
3002,SLC34A3,254867.5217,509338.7399,514119.2345,612828.2146,273504.5086,259656.1791
3003,SLC35A4,11473280.353,512930.2088,593608.5496,696930.6982,13636438.692,11783951.866
3004,SLC35B2,1172237.7266,350061.3709,446360.9055,235928.97749999998,1171354.7599,1201757.9336
3005,SLC35F2,54249.00241,24208.93919,22649.58416,27216.16776,75148.62029,55383.16631
3006,SLC35F6,2611083.9516,660219.4265000001,890189.8279,515726.7338,4073673.7060000002,2029495.7733999998
3007,SLC35G2,464324.16740000003,133126.65685,252702.05099999998,272510.42769,1624043.2806,313383.1115
3008,SLC38A1,1802290.7382,3714714.244,3416940.003,3032835.679,1287794.2225,2370439.3987000003
3009,SLC38A10,1266386.8307,316828.3343,375556.54929999996,320610.7478,963550.7459,1475892.3273
3010,SLC38A2,11322654.4695,13388317.58199,11095545.46236,6953408.06377,10828532.374119999,8900224.080910001
3011,SLC39A10,4178908.4701,5034131.566,12036987.7579,6514744.458900001,5260556.9771,4711149.4822
3012,SLC39A14,1157139.413,1680598.43584,1177418.47612,1590760.9212,1136043.7018,1271843.3235
3013,SLC39A6,828890.5827,924709.7011,1579909.977,1288570.313,893190.0285,1065448.105
3014,SLC39A7,947643.5278,46820.74892,28830.15764,46592.91079,1380566.064,984943.6172
3015,SLC3A2,38499162.46238,63317192.84515,52019301.81601,87300220.63152,49033048.76591,45104484.32875
3016,SLC43A2,92907.71429999999,138473.64539,64680.0411,143198.79975,87830.48135,138853.79695
3017,SLC4A1AP,492377.391,100570.1844,152744.4419,153246.5866,724475.3735,553698.6017
3018,SLC4A7,2403276.8519,2007950.6032999998,1879248.7952,2660828.5916999998,2997118.2937000003,2858448.4188
3019,SLC52A2,1659809.272,1979094.825,2349806.013,1992575.666,4283954.252,1058864.164
3020,SLC5A3,400113.4547,888092.2882,710732.6053,785480.982,344586.5483,473821.7369
3021,SLC5A5,71369.42158200001,16121.632307,36306.022342,19892.232906999998,188577.28151,58588.068604
3022,SLC7A5,4530088.353,6934665.8714,5086796.317799999,9061753.6822,4901142.8072999995,6370264.3677
3023,SLC7A6,90847.85513,84312.23303,82062.1448,106379.4526,129189.3066,82450.0859
3024,SLCO4A1,562838.7047,877458.297,452471.6381,1074405.499,732634.4025,677396.0944
3025,SLIRP,19911288.53163,746883.740362,999958.1276741,1682777.726021,34814583.584189996,22218766.72529
3026,SLK,8532919.4065,2917779.9469999997,4475167.6762999995,4749601.3844,11432951.575199999,10367803.3796
3027,SLTM,690641.4363,72251.67374,55621.99433,52925.06248,1590173.9993,528523.1438
3028,SMAD3,14173217.799843,3615953.87223,3741288.385072,5002487.822218999,16358797.338601,18140800.340259
3029,SMAD9,795355.4843,141950.3657,142262.4798,194305.739,617111.5679,860303.5098
3030,SMAP,18795608.5046,252054.47303,149502.27773,515799.50269,23009222.1849,21627629.5253
3031,SMAP1,559689.2016,171733.33271,345098.51626,492567.87225,826334.6258,669897.0643
3032,SMARCA1,5722719.8614,1245410.20398,2208440.5495,1206330.9841999998,8074706.8022,6429496.9511
3033,SMARCA5,7752159.705800001,2113841.80282,3352728.74411,1560953.68915,9694128.3015,8541874.0957
3034,SMARCC1,2861100.3481,843574.3636999999,1141835.9887,1487300.4711,3927635.8589000003,3844334.5828
3035,SMARCC2,27641672.7771,8600143.854,13370218.906,12726060.1699,34923724.7651,31525812.4198
3036,SMARCD1,923198.2318,416176.3298,664851.2657,283772.7923,1031371.835,852373.4175
3037,SMARCD2,882197.9956,361453.7786,427598.2095,266485.2919,1116197.924,1152293.876
3038,SMARCE1,8654113.968390001,2011206.1047200002,2209807.44239,1928023.4050399999,7930247.2382000005,10802858.91815
3039,SMC1A,18042984.2406,6849484.0459,10918512.2942,6351982.8506,17774062.593,23440511.0489
3040,SMC1B,35302830.586,14735661.186999999,18696702.044999998,18362860.433,34950666.283,37503771.489999995
3041,SMC2,8231080.054099999,2459227.1853,2672833.9457,2632276.0264,10221636.9723,10111424.6747
3042,SMC3,13137316.02945,4838563.16238,8500827.20974,5261283.46871,19478977.970289998,14815166.8732
3043,SMC4,730634.0542,260197.7094,348275.967,271365.742,845032.122,806206.3218
3044,SMCHD1,1450118.1528,1800177.26054,2465503.36689,1952819.8170599998,1591262.8246,1780031.3900000001
3045,SMCO2,7357924.78,2272918.693,3025744.788,2459826.25,8427409.98,8386795.956
3046,SMG8,18753.55913,5051.991833,5363.543509,3251.222709,31731.17349,19326.34865
3047,SMG9,69293.40979,31830.18345,65545.57283,49471.83843,100392.5862,74308.2813
3048,SMIM12,511681.4914,44376.39587,53637.30221,66024.28114,421012.0819,728702.2064
3049,SMN1,5357360.562,1821526.4764999999,2628957.4826,3966793.0632,7154455.063999999,6796149.9629999995
3050,SMNDC1,1308004.518,70142.6864,69340.34714,100802.3747,2161838.08,1272036.713
3051,SMPD4,508464.1719,108385.4903,156755.7446,117787.8054,719796.7863,643018.4625
3052,SMS,38550074.90458,8999915.13501,12720625.32925,10950936.78934,38174799.81,53186416.1399
3053,SMU1,9756867.4192,1681378.11956,2219333.21389,1656056.36738,12987585.1021,11022759.215499999
3054,SNAP23,7064843.2723900005,8856088.03107,5639825.725816,11007338.41721,8108679.372810001,9259509.586790001
3055,SNAP29,611882.2008,145452.49855000002,160568.89572,164626.7653,1022735.4225,715318.2721000001
3056,SNAPIN,316730.8216,106928.021,147889.3005,160542.9448,481384.6357,316622.0594
3057,SND1,104845789.10676,20122105.951814,24879268.721692998,21863182.754723,137835474.58038,111357935.81511
3058,SNF8,375755.1982,166561.8895,267429.166,354553.3879,315893.4935,562154.5503
3059,SNRNP200,44751733.84377,17123032.48728,26865197.24329,12999922.00876,55799752.364,58928674.262889996
3060,SNRNP40,1429027.2303,811767.51856,1150286.89353,705968.79001,1840083.1399,1719187.2073000001
3061,SNRNP70,58658132.5286,9144883.7059,21457118.6268,10691291.2699,87545695.9528,64129157.1726
3062,SNRPA,15814554.49,2186686.3468,4729543.375,1974502.01673,17669446.669,18135349.736
3063,SNRPA1,21225278.0625,6237816.06736,15171773.2606,5410217.17215,27453283.137399998,23661600.0711
3064,SNRPB,21202684.96,8467718.7064,19654696.719499998,18545327.7883,28545928.7517,21218617.422
3065,SNRPB2,15342185.131000001,3985859.1173,7636618.9032000005,2970455.6114,16083990.623,19026878.773000002
3066,SNRPC,9490747.589300001,664079.55551,1058601.4061,1239694.56833,9728114.605,11358222.5895
3067,SNRPD1,6007341.197185,1926080.196153,4313254.666682,1997407.194411,7134072.14837,7319539.42983
3068,SNRPD2,31217753.8109,7973954.07772,18034268.15084,7959396.32891,30918882.416,40287860.9626
3069,SNRPD3,6691267.6839000005,2463266.2468,6013083.2386,2314075.853,7956308.2545,8980333.957
3070,SNRPE,4460104.2763,1385700.397473,3231568.97877,1200530.53674,5882462.763189999,4532890.02774
3071,SNRPF,10403842.456,3660556.6668,9134036.6,2664052.9851,8425197.796,14656200.227
3072,SNRPGP15,17764753.4003,5129403.293199999,10092929.1973,5116969.5671,23767246.2482,22352922.964
3073,SNTB2,2173594.7972999997,980371.952,1284015.1716,1495104.4978999998,3334969.4482,2383404.0559
3074,SNU13,16686400.87198,2656179.53947,5429523.45135,2176655.32263,25002208.99894,19985362.50221
3075,SNW1,3950877.4467,453381.4303,474508.268,590172.7745,5289479.620999999,3900772.738
3076,SNX1,4753474.7338,1391719.9625900001,1494518.9048,1727324.0888,6556530.9134,4807089.2038
3077,SNX12,26093085.0849,3284887.0684,4390874.9072,4771337.0931,32379114.9842,27640976.681900002
3078,SNX2,29100379.42938,9673772.946773,11847254.84164,8019713.16871,33805021.4287,33341307.43572
3079,SNX27,463520.1204,187442.6523,212543.6891,153050.8751,598478.2823,598478.2823
3080,SNX3,5704048.059660001,731059.614872,839810.392721,866506.5550619999,9952764.69575,4798209.62652
3081,SNX5,5274113.9488,1409939.6225,1643973.2116999999,1441543.8079,4647626.548,6187118.7371
3082,SNX6,15665814.3759,4354764.01816,5688073.94568,4390804.21755,19050346.0631,18354595.4455
3083,SNX7,588593.7871,127716.8799,182567.3697,161238.0869,687922.5886,791325.4331
3084,SNX8,6410563.9856,2329932.27077,3641595.30883,1899315.84747,9935990.90348,6146090.8883
3085,SNX9,9514083.2464,3131342.25717,4660788.57864,3474945.5327,11969272.6116,10623184.1215
3086,SOAT1,1394455.51594,147877.77724,165355.683454,183254.974608,2165828.77061,1387664.11711
3087,SOD1,279885368.87968796,27812576.685713,63743957.479849994,54153038.660495,305911004.41653,322361672.22103
3088,SOD2,56471085.95753,2770317.628683,6270312.67059,5602733.57562,103758349.19590001,41699696.53418
3089,SON,2338771.137,246081.86596,354380.4397,271284.2849,2894059.7947,2764944.3503
3090,SORD,15724094.9175,3759229.12138,5944725.9792,4340410.3956,23326828.706100002,19235400.637
3091,SORT1,3114762.496,423063.7574,964844.6701,655293.3916,3581820.625,4368235.116
3092,SP100,54692589.471,3011386.8680000002,6034499.9882000005,3678597.0546,46320977.819,72157127.993
3093,SPAG9,16168325.31506,3210969.58624,3754435.62976,3758841.9942900003,24593146.8688,17379628.75465
3094,SPANXA2-OT1,164904.5748,34892.55478,64272.28039,28405.87852,58848.3448,83876.95676
3095,SPARC,5857222.6197999995,8565935.29361,50157618.8327,46777481.0689,7015068.06314,8250808.81975
3096,SPART,334242.7694,53015.19798,35639.86674,54812.24476,266332.0274,326836.9174
3097,SPATA31E1,462908.2779,124246.6368,230139.6164,148404.0926,281886.0066,391997.7279
3098,SPATS2L,1653495.7452999998,292921.59099,344383.12846,418703.20563000004,1727252.2083,2247404.3941
3099,SPC24,80783.61366,30200.41325,35214.64101,33045.88042,104356.3913,95516.83672
3100,SPCS2,13456781.64873,1131237.4374570001,1240493.1933300002,1551124.63086,12158215.17366,15010526.84523
3101,SPCS3,9037021.0561,707823.91329,847694.31358,893136.34453,12555126.0101,8935194.0613
3102,SPECC1,215935.6587,32980.60126,30690.56531,51390.27321,282498.1956,252291.0228
3103,SPG21,5258289.324999999,1980660.2645,2341415.2483,1466981.3061,6575140.828,5854825.9041
3104,SPG7,537622.3772,121725.8213,145951.0699,153634.1817,669145.5221,572124.7705
3105,SPINT2,7017703.9969,4103372.1476,7667148.9502,4755809.1486,8218925.191000001,6543982.3440000005
3106,SPOCK1,2128026.66082,15849864.3486,27274509.4146,36807874.7812,1847617.5395499999,2578004.96182
3107,SPPL2A,885619.5437,545004.3283,472170.0555,434129.5797,547838.3336,844457.9839
3108,SPR,21335056.02104,3864526.233106,4622826.339089,4058549.752149,28317303.04262,22480744.55176
3109,SPTAN1,113951580.09974,56119190.62648,74968399.98272,67661426.89826,120025037.10973,141939284.23823
3110,SPTB,14235607.583899999,5650003.51917,9875408.7424,11753676.009229999,13937980.965599999,19271932.1314
3111,SPTBN1,71062733.26734,34809788.817591,46987140.204877004,40024588.490734,79786714.49091999,87620720.95335
3112,SPTBN2,518368.8696,112034.4808,261339.308,87797.13886,1840655.989,260921.8873
3113,SPTBN4,17460860.55866,8428734.096774,12304357.768333,9887888.745006,22675586.27174,20100377.73697
3114,SPTLC1,2836440.9831000003,484742.44464,525146.39586,427291.32737,3760504.1506000003,3174497.319
3115,SQOR,72674069.21168,5329101.130762,7262909.300482,6568779.830108,112342418.39813,76529938.77326
3116,SQSTM1,36919086.00997,5629166.751479,4331280.212871,3977270.965198,34226635.50799,15118699.356119998
3117,SRA1,3217512.0499,427381.5508,543503.6714,650815.8840000001,3280309.3604,3922848.7139
3118,SRC,449499.41559999995,367229.56892,386987.72439,421864.70625,750625.4059,512927.9264
3119,SRD5A3,126271.7977,20782.33263,31429.67474,34437.02331,156581.6137,102542.1318
3120,SRF,48956.85638,13311.1226,20922.40712,8565.418022,62356.9781,48228.72485
3121,SRFBP1,907566.8898,167159.0373,308181.18,219648.8197,1199181.19,1125804.719
3122,SRGAP2,519581.0985,237167.39223,245255.0613,311053.72448,974233.9672000001,539923.7246000001
3123,SRGN,584285.46214,2881371.8726,4570603.4807,3179391.6427,692468.93215,822857.07281
3124,SRI,36937625.52824,7603993.150431,9955620.133345,9181854.880036,54107857.43446,38010103.58838
3125,SRM,20114278.84836,5002248.71628,6450609.28416,4906820.51179,24265501.73789,20536782.43134
3126,SRP14,29285557.4628,6100605.47327,12846091.20062,7858583.36725,36120476.6271,35553462.7724
3127,SRP19,2323824.299,528253.9387,1061846.006,442036.6343,4174654.846,2283696.205
3128,SRP54,19395861.06547,4623780.39106,4726401.74597,4272404.366002,26951207.0969,20798365.00576
3129,SRP68,13963879.2539,4898940.38479,6341212.00937,4460610.23568,17990687.1612,17219652.481
3130,SRP72,9991836.7401,3355326.65767,4477140.1839,3026084.94033,11573097.44029,12867370.85386
3131,SRP9,9073785.8127,1958613.3307,4763472.3443,2971268.00142,13036311.0008,10041045.7771
3132,SRPK1,3297783.4587,1384728.4726,1910039.1468000002,1127963.9991000001,5728597.270500001,4526823.7786
3133,SRPK2,1720071.3013,521021.0129,922976.7131,569327.8899,2297896.7401,2046961.6547
3134,SRPRA,10921387.458,1741216.9041,2271075.9466,1865425.6106,17892070.893,11587768.282000002
3135,SRPRB,7046292.7042000005,762372.7325,1068136.3980999999,1121503.1486499999,8897680.9736,7498951.0258
3136,SRRM1,5035468.407500001,482825.74247,781925.87851,518286.88362999994,5283055.682899999,5640318.7151999995
3137,SRRM2,25697715.8863,1939486.848758,2482048.970326,2377059.34385,32944345.474799998,26293130.7742
3138,SRRT,28238381.896870002,4872501.068940001,7408229.61349,6587397.76483,39704120.13068,31012474.77633
3139,SRSF1,44311967.3284,4213672.989829,7634131.060388,7475814.891898,53560623.592130005,54097326.62607
3140,SRSF10,8213116.278569999,931534.5217640001,1216899.827289,2296305.6398920002,11976702.37552,8511258.99641
3141,SRSF11,9823441.713469999,1037651.084936,1589294.005411,1073877.002072,9592670.53472,12039345.53851
3142,SRSF2,1396382.6844600001,257226.438829,320728.41651,367502.33736,1927709.6566,1851175.1575
3143,SRSF3,100043823.5555,6613668.15901,7454206.73414,7814440.23396,155428020.2198,110587938.30049999
3144,SRSF4,3748496.0209999997,360647.071,403920.9487,302910.15099,7797626.257,3819446.1920000003
3145,SRSF5,1601214.578,133073.1809,133217.9289,157010.4487,1684747.429,2577077.867
3146,SRSF6,26805492.56144,2253972.873034,3072212.3075471,3187182.8225829997,37991419.34165,31574347.33793
3147,SRSF7,41882489.200100005,4572132.73677,6340187.16582,5730109.05139,59657572.316,46830806.2356
3148,SRSF8,34333379.828,3324816.4511,3371051.0439,2823301.4092,49248457.733,37854328.922
3149,SRSF9,4662750.0805,540280.32543,553806.52869,600323.79208,8965523.1072,5491644.140699999
3150,SSB,56375972.18241,11496529.139006,27998839.59197,16148934.93165,74874795.12698,76476163.76261
3151,SSBP1,21893336.49385,1434887.8369459999,3469552.350616,1539604.170169,40907705.81783,25231870.8647
3152,SSC5D,745312.84426,2059628.7148,2353093.3660500003,2196792.90948,1657891.7943,953809.0742500001
3153,SSR1,7052868.3028,501918.8657,677920.71362,764594.93485,8397358.5554,6811929.77
3154,SSR2,1628938.2046,194435.54729000002,248311.5139,263772.7136,2575283.265,1544576.2571999999
3155,SSR3,1137832.994,142274.112,313480.3085,385354.8722,1966978.911,966932.2191
3156,SSR4,15702552.0461,1400557.80152,1980589.437173,2015339.88833,23290608.7211,16311150.0789
3157,SSRP1,22456396.67544,3526285.98404,6043054.401380001,3212619.50196,27061006.426,25900426.714390002
3158,SSU72,1982333.901,179327.9317,241286.4939,258374.5913,2736541.943,2493293.771
3159,ST13,56032926.398550004,9728266.02572,17293598.7375,13321364.950040001,62429383.145330004,69350734.0055
3160,STAG2,1092084.805,366371.6434,704487.5442,308210.2254,1895627.668,1334818.505
3161,STAM2,204028.0699,67583.27391,90950.06827,80103.45948,190494.6511,220352.7469
3162,STAMBP,3878917.7576,1100599.5948,1358953.9276,1595955.8165000002,3997460.8833,4584421.652799999
3163,STARD9,228935.8113,7031861.601,14301413.11,3622323.276,0.0,142872.0052
3164,STAT1,25675661.38728,7890002.56865,10601297.83793,7749673.08294,29785564.3803,33954492.49861
3165,STAT3,47114000.26786,13736555.259484,17455282.05089,12499416.393121,44818575.76677,57457906.90608
3166,STAT5B,1163113.2405,287655.56178,291549.6413,345280.82085,1434637.2061,1428668.672
3167,STAT6,311840.848,118941.2179,178100.1965,206936.1914,580994.1016,357372.1047
3168,STAU1,5228711.8912,912291.30354,2129826.1106,1196584.89488,5564545.9341,6232336.7252
3169,STAU2,746715.8099999999,131271.06172,204205.59788000002,195027.164,935356.7139000001,908087.3292
3170,STC2,1027253.3176,2611578.083,9425013.866999999,3711609.773,937559.4128999999,1292913.7811
3171,STEAP3,3403594.7983999997,2575128.0156,2017028.5729999999,3253551.2331000003,3625932.7536,4179951.9534
3172,STIM1,10672511.7625,1061135.59067,1153591.79656,1440992.982591,15248320.3958,11464343.179499999
3173,STIP1,334081482.58749,49631617.179784,85087077.291511,69408494.188981,404450672.20313,394804565.95106
3174,STK11IP,637603.9246,174637.0228,195534.9384,148218.0282,965193.7383,538067.7737
3175,STK26,6228243.2927,2552980.0188,2895896.726,3290733.5193,7502482.6665,7525027.7972
3176,STK38,540893.8411999999,196176.39496,260721.7224,182066.34438000002,757339.201,609178.3449
3177,STK4,464296.133,292292.4135,578166.575,268670.0643,1696073.336,458213.361
3178,STMN1,159677295.7829,8572055.37642,11145847.38859,12985772.70332,182173403.1006,210793546.2475
3179,STMN3,2074744.603,78105.43527,73379.43221,79758.67433,530963.0062,1067130.347
3180,STOM,13487392.203710001,13219211.05909,11577620.99345,15385522.74729,16905811.770680003,10794681.60008
3181,STOML2,23303790.10498,2112804.261955,3454412.692305,2817699.41193,35257884.42033,23895880.80895
3182,STRAP,23712411.33963,9598400.04999,13056734.27381,9262274.70589,27734508.30755,30239595.66354
3183,STRBP,1692307.3396,491469.90104,1410544.1179,406673.11634,2055615.8596,2015898.9183
3184,STRN,2621620.6538,669988.599,949873.997,872493.1021,3637791.7139999997,2963434.2495999997
3185,STT3A,38720911.90324,3529729.396095,3272472.687911,4263158.743062,32925512.91218,45982801.77198
3186,STT3B,8941987.883499999,1118007.18356,1700115.59458,2037677.92309,8429754.404,10320235.980700001
